metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"TDS3";"2016-06-25T00:00:00Z";5797,9;"m3";"flow";"measured";"2016-06-24T00:00:00Z";"2016-06-25T00:00:00Z";6,699999999999818;7,130717330010597;0,06040308570331999;"smaller";"ok";12,8867286444;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-26T00:00:00Z";5802,5;"m3";"flow";"measured";"2016-06-25T00:00:00Z";"2016-06-26T00:00:00Z";4,600000000000364;3,7604964891714845;0,22324273224194377;"larger";"ok";13,5617389282;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-27T00:00:00Z";5805,5;"m3";"flow";"measured";"2016-06-26T00:00:00Z";"2016-06-27T00:00:00Z";3;3,8646453541342094;0,2237321344917856;"smaller";"ok";13,3422000408;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-28T00:00:00Z";5807,9;"m3";"flow";"measured";"2016-06-27T00:00:00Z";"2016-06-28T00:00:00Z";2,399999999999636;3,504127964341931;0,31509350559623417;"smaller";"ok";14,1021467447;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-29T00:00:00Z";5813,9;"m3";"flow";"measured";"2016-06-28T00:00:00Z";"2016-06-29T00:00:00Z";6;5,094446468748391;0,17775307617945912;"larger";"ok";14,5441097816;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-06-30T00:00:00Z";5817,6;"m3";"flow";"measured";"2016-06-29T00:00:00Z";"2016-06-30T00:00:00Z";3,7000000000007276;4,174054269218143;0,11357165926503683;"smaller";"ok";16,1227648258;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-01T00:00:00Z";5821,1;"m3";"flow";"measured";"2016-06-30T00:00:00Z";"2016-07-01T00:00:00Z";3,5;3,8672788149442483;0,09497086517914874;"smaller";"ok";17,0787843466;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-02T00:00:00Z";5823,7;"m3";"flow";"measured";"2016-07-01T00:00:00Z";"2016-07-02T00:00:00Z";2,5999999999994543;2,7804482326458886;0,06489897223323551;"smaller";"ok";20,4657282432;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-03T00:00:00Z";5826,3;"m3";"flow";"measured";"2016-07-02T00:00:00Z";"2016-07-03T00:00:00Z";2,600000000000364;2,5506185274913213;0,019360587236701345;"larger";"ok";21,1819579204;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-04T00:00:00Z";5828,6;"m3";"flow";"measured";"2016-07-03T00:00:00Z";"2016-07-04T00:00:00Z";2,300000000000182;2,2457760323301006;0,024144868806806767;"larger";"ok";20,4269908667;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-05T00:00:00Z";5831;"m3";"flow";"measured";"2016-07-04T00:00:00Z";"2016-07-05T00:00:00Z";2,399999999999636;2,2895495068500913;0,04824114648715333;"larger";"ok";21,9955402215;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-06T00:00:00Z";5833,8;"m3";"flow";"measured";"2016-07-05T00:00:00Z";"2016-07-06T00:00:00Z";2,800000000000182;2,721733874701862;0,028755980158748303;"larger";"ok";17,3239371777;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-07T00:00:00Z";5837,2;"m3";"flow";"measured";"2016-07-06T00:00:00Z";"2016-07-07T00:00:00Z";3,399999999999636;2,919516950892589;0,16457621489751872;"larger";"ok";16,0344710747;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-08T00:00:00Z";5840,1;"m3";"flow";"measured";"2016-07-07T00:00:00Z";"2016-07-08T00:00:00Z";2,9000000000005457;3,023257933770061;0,040769903352510246;"smaller";"ok";15,3581215938;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-09T00:00:00Z";5845,7;"m3";"flow";"measured";"2016-07-08T00:00:00Z";"2016-07-09T00:00:00Z";5,599999999999454;6,1467965087740595;0,08895633815014;"smaller";"ok";13,6875709295;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-10T00:00:00Z";5850,9;"m3";"flow";"measured";"2016-07-09T00:00:00Z";"2016-07-10T00:00:00Z";5,199999999999818;5,906335799805856;0,11958950925703465;"smaller";"ok";13,8832890193;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-11T00:00:00Z";5853,6;"m3";"flow";"measured";"2016-07-10T00:00:00Z";"2016-07-11T00:00:00Z";2,7000000000007276;3,0097465739175258;0,10291450336751375;"smaller";"ok";15,4462102254;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-12T00:00:00Z";5856;"m3";"flow";"measured";"2016-07-11T00:00:00Z";"2016-07-12T00:00:00Z";2,399999999999636;3,0221309646906453;0,2058583734324341;"smaller";"ok";15,3654689789;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-13T00:00:00Z";5860;"m3";"flow";"measured";"2016-07-12T00:00:00Z";"2016-07-13T00:00:00Z";4;4,400358807267295;0,09098321859710456;"smaller";"ok";15,4175208012;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-14T00:00:00Z";5864;"m3";"flow";"measured";"2016-07-13T00:00:00Z";"2016-07-14T00:00:00Z";4;4,4113912135356275;0,09325657000751629;"smaller";"ok";15,3831399679;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-15T00:00:00Z";5867;"m3";"flow";"measured";"2016-07-14T00:00:00Z";"2016-07-15T00:00:00Z";3;2,94996643601772;0,016960723136166367;"larger";"ok";15,8359526793;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-16T00:00:00Z";5870,2;"m3";"flow";"measured";"2016-07-15T00:00:00Z";"2016-07-16T00:00:00Z";3,199999999999818;3,0626483990342703;0,044847329196801754;"larger";"ok";15,1013116042;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-17T00:00:00Z";5874,4;"m3";"flow";"measured";"2016-07-16T00:00:00Z";"2016-07-17T00:00:00Z";4,199999999999818;4,556711150897152;0,07828259002704224;"smaller";"ok";14,9817884763;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-18T00:00:00Z";5877,4;"m3";"flow";"measured";"2016-07-17T00:00:00Z";"2016-07-18T00:00:00Z";3;2,8371707600658245;0,05739141338478963;"larger";"ok";16,571335117;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-19T00:00:00Z";5879,5;"m3";"flow";"measured";"2016-07-18T00:00:00Z";"2016-07-19T00:00:00Z";2,100000000000364;3,0352682670959203;0,3081336424969122;"smaller";"critical";15,2798190514;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-20T00:00:00Z";5883,4;"m3";"flow";"measured";"2016-07-19T00:00:00Z";"2016-07-20T00:00:00Z";3,899999999999636;3,196089990146865;0,22024098571155232;"larger";"ok";14,7514703274;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-21T00:00:00Z";5888,6;"m3";"flow";"measured";"2016-07-20T00:00:00Z";"2016-07-21T00:00:00Z";5,200000000000728;5,991075695124128;0,13204234688058145;"smaller";"ok";13,8143167098;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-22T00:00:00Z";5892;"m3";"flow";"measured";"2016-07-21T00:00:00Z";"2016-07-22T00:00:00Z";3,399999999999636;2,8588105557280583;0,1893058087347632;"larger";"ok";16,4302523534;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-23T00:00:00Z";5896,8;"m3";"flow";"measured";"2016-07-22T00:00:00Z";"2016-07-23T00:00:00Z";4,800000000000182;4,77773574523289;0,004660001296535976;"larger";"ok";14,8018900156;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-24T00:00:00Z";5901,4;"m3";"flow";"measured";"2016-07-23T00:00:00Z";"2016-07-24T00:00:00Z";4,599999999999454;5,510567689106946;0,16524026932968497;"smaller";"ok";14,2054164012;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-25T00:00:00Z";5907,7;"m3";"flow";"measured";"2016-07-24T00:00:00Z";"2016-07-25T00:00:00Z";6,300000000000182;4,566001875047769;0,37976290251397926;"larger";"critical";11,8637870948;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-26T00:00:00Z";5912,6;"m3";"flow";"measured";"2016-07-25T00:00:00Z";"2016-07-26T00:00:00Z";4,900000000000546;4,043336908292584;0,21187032175107864;"larger";"ok";12,9655301174;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-27T00:00:00Z";5919,2;"m3";"flow";"measured";"2016-07-26T00:00:00Z";"2016-07-27T00:00:00Z";6,599999999999454;5,847082340636149;0,12876809586392615;"larger";"ok";13,9315171639;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-28T00:00:00Z";5925,8;"m3";"flow";"measured";"2016-07-27T00:00:00Z";"2016-07-28T00:00:00Z";6,600000000000364;5,140183247192553;0,28400091642746944;"larger";"ok";14,5068832636;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-29T00:00:00Z";5931,4;"m3";"flow";"measured";"2016-07-28T00:00:00Z";"2016-07-29T00:00:00Z";5,599999999999454;5,063615264852341;0,10592920415385355;"larger";"ok";14,5692042112;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-30T00:00:00Z";5936,3;"m3";"flow";"measured";"2016-07-29T00:00:00Z";"2016-07-30T00:00:00Z";4,900000000000546;5,3732342285073305;0,08807251059260968;"smaller";"ok";14,3171961705;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-07-31T00:00:00Z";5941;"m3";"flow";"measured";"2016-07-30T00:00:00Z";"2016-07-31T00:00:00Z";4,699999999999818;5,090293945630394;0,07667414687625497;"smaller";"ok";14,5474896431;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-01T00:00:00Z";5944,4;"m3";"flow";"measured";"2016-07-31T00:00:00Z";"2016-08-01T00:00:00Z";3,399999999999636;3,328985053059146;0,021332311743253916;"larger";"ok";14,4713363647;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-02T00:00:00Z";5947,1;"m3";"flow";"measured";"2016-08-01T00:00:00Z";"2016-08-02T00:00:00Z";2,7000000000007276;3,34302188035801;0,19234749378559854;"smaller";"ok";14,4417476654;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-03T00:00:00Z";5952,2;"m3";"flow";"measured";"2016-08-02T00:00:00Z";"2016-08-03T00:00:00Z";5,099999999999454;4,606160750797242;0,10721276914114158;"larger";"ok";14,941539983;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-04T00:00:00Z";5954,9;"m3";"flow";"measured";"2016-08-03T00:00:00Z";"2016-08-04T00:00:00Z";2,699999999999818;2,7766943006636513;0,02762072175014105;"smaller";"ok";20,4774268071;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-05T00:00:00Z";5957,3;"m3";"flow";"measured";"2016-08-04T00:00:00Z";"2016-08-05T00:00:00Z";2,4000000000005457;2,7187131589941185;0,11722941713773574;"smaller";"ok";17,3436310291;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-06T00:00:00Z";5960,1;"m3";"flow";"measured";"2016-08-05T00:00:00Z";"2016-08-06T00:00:00Z";2,800000000000182;2,6451290989600977;0,05854946781273167;"larger";"ok";17,823369503;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-07T00:00:00Z";5962,7;"m3";"flow";"measured";"2016-08-06T00:00:00Z";"2016-08-07T00:00:00Z";2,5999999999994543;2,594244375566281;0,002218613052564482;"larger";"ok";18,1551174323;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-08T00:00:00Z";5965;"m3";"flow";"measured";"2016-08-07T00:00:00Z";"2016-08-08T00:00:00Z";2,300000000000182;3,024654816402639;0,23958265005073281;"smaller";"ok";15,3490144809;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-09T00:00:00Z";5967,3;"m3";"flow";"measured";"2016-08-08T00:00:00Z";"2016-08-09T00:00:00Z";2,300000000000182;3,0463178885775184;0,2449901539743216;"smaller";"ok";15,2077799638;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-10T00:00:00Z";5971,3;"m3";"flow";"measured";"2016-08-09T00:00:00Z";"2016-08-10T00:00:00Z";4;4,125482772658815;0,03041650627908044;"smaller";"ok";16,2741305828;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-11T00:00:00Z";5974,3;"m3";"flow";"measured";"2016-08-10T00:00:00Z";"2016-08-11T00:00:00Z";3;2,8979799216621753;0,03520385961794714;"larger";"ok";16,1748838425;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-12T00:00:00Z";5977,5;"m3";"flow";"measured";"2016-08-11T00:00:00Z";"2016-08-12T00:00:00Z";3,199999999999818;3,014281597001933;0,06161282448945853;"larger";"ok";15,416643699;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-13T00:00:00Z";5982,1;"m3";"flow";"measured";"2016-08-12T00:00:00Z";"2016-08-13T00:00:00Z";4,600000000000364;4,390995883439659;0,04759834035576055;"larger";"ok";15,4466989438;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-14T00:00:00Z";5985,7;"m3";"flow";"measured";"2016-08-13T00:00:00Z";"2016-08-14T00:00:00Z";3,5999999999994543;3,5403515483217074;0,01684817195795798;"larger";"ok";18,0976039569;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-15T00:00:00Z";5988,1;"m3";"flow";"measured";"2016-08-14T00:00:00Z";"2016-08-15T00:00:00Z";2,4000000000005457;2,3948900106155353;0,0021337052484080563;"larger";"ok";19,454827706;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-16T00:00:00Z";5990,5;"m3";"flow";"measured";"2016-08-15T00:00:00Z";"2016-08-16T00:00:00Z";2,399999999999636;2,377585281975163;0,009427513786530622;"larger";"ok";19,5676475763;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-17T00:00:00Z";5994,1;"m3";"flow";"measured";"2016-08-16T00:00:00Z";"2016-08-17T00:00:00Z";3,600000000000364;3,3411106304871065;0,07748602131007955;"larger";"ok";18,7185082833;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-18T00:00:00Z";5997,6;"m3";"flow";"measured";"2016-08-17T00:00:00Z";"2016-08-18T00:00:00Z";3,5;3,3602188154623347;0,04159883394928039;"larger";"ok";18,6589605014;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-19T00:00:00Z";6001,3;"m3";"flow";"measured";"2016-08-18T00:00:00Z";"2016-08-19T00:00:00Z";3,699999999999818;3,2901915939623545;0,12455457207704256;"larger";"ok";18,8771897952;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-20T00:00:00Z";6004,9;"m3";"flow";"measured";"2016-08-19T00:00:00Z";"2016-08-20T00:00:00Z";3,5999999999994543;3,585997287413366;0,0039048307803346938;"larger";"ok";17,9553558826;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-21T00:00:00Z";6008,1;"m3";"flow";"measured";"2016-08-20T00:00:00Z";"2016-08-21T00:00:00Z";3,2000000000007276;3,7025134685856917;0,13572225269363228;"smaller";"ok";17,5922507445;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-22T00:00:00Z";6010,3;"m3";"flow";"measured";"2016-08-21T00:00:00Z";"2016-08-22T00:00:00Z";2,199999999999818;2,7684144682465948;0,20532130386054084;"smaller";"ok";17,019598484;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-23T00:00:00Z";6012,3;"m3";"flow";"measured";"2016-08-22T00:00:00Z";"2016-08-23T00:00:00Z";2;2,5118280931608736;0,2037671664531753;"smaller";"ok";18,6924384435;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-24T00:00:00Z";6015,3;"m3";"flow";"measured";"2016-08-23T00:00:00Z";"2016-08-24T00:00:00Z";3;2,6123357390235302;0,1483975643656644;"larger";"ok";18,0371690194;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-25T00:00:00Z";6018,5;"m3";"flow";"measured";"2016-08-24T00:00:00Z";"2016-08-25T00:00:00Z";3,199999999999818;2,8220886843413733;0,13391192054144918;"larger";"ok";16,6696641843;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-26T00:00:00Z";6022,7;"m3";"flow";"measured";"2016-08-25T00:00:00Z";"2016-08-26T00:00:00Z";4,199999999999818;4,236275700698701;0,008563111388831398;"smaller";"ok";15,9288611015;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-27T00:00:00Z";6026;"m3";"flow";"measured";"2016-08-26T00:00:00Z";"2016-08-27T00:00:00Z";3,300000000000182;2,857483167382674;0,15486244596948343;"larger";"ok";16,4389063915;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-28T00:00:00Z";6030,9;"m3";"flow";"measured";"2016-08-27T00:00:00Z";"2016-08-28T00:00:00Z";4,899999999999636;4,621924516024202;0,06016443648340581;"larger";"ok";14,9287093878;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-29T00:00:00Z";6033,4;"m3";"flow";"measured";"2016-08-28T00:00:00Z";"2016-08-29T00:00:00Z";2,5;2,977344879661733;0,16032569250625936;"smaller";"ok";15,6574562391;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-30T00:00:00Z";6035,7;"m3";"flow";"measured";"2016-08-29T00:00:00Z";"2016-08-30T00:00:00Z";2,300000000000182;3,002378790263518;0,23394076474996964;"smaller";"ok";15,4942452113;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-08-31T00:00:00Z";6041;"m3";"flow";"measured";"2016-08-30T00:00:00Z";"2016-08-31T00:00:00Z";5,300000000000182;4,968978287583328;0,06661766126932449;"larger";"ok";14,6462320487;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-01T00:00:00Z";6046,9;"m3";"flow";"measured";"2016-08-31T00:00:00Z";"2016-09-01T00:00:00Z";5,899999999999636;5,295090174732233;0,11423975896652083;"larger";"ok";14,3807999293;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-02T00:00:00Z";6052,1;"m3";"flow";"measured";"2016-09-01T00:00:00Z";"2016-09-02T00:00:00Z";5,200000000000728;4,972116126021941;0,045832371610578286;"larger";"ok";14,6436780691;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-03T00:00:00Z";6059,1;"m3";"flow";"measured";"2016-09-02T00:00:00Z";"2016-09-03T00:00:00Z";7;7,684188170474362;0,08903844561007489;"smaller";"ok";12,436242342;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-04T00:00:00Z";6066,5;"m3";"flow";"measured";"2016-09-03T00:00:00Z";"2016-09-04T00:00:00Z";7,399999999999636;7,879965890902382;0,06090964066949564;"smaller";"ok";12,2768930594;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-05T00:00:00Z";6072,2;"m3";"flow";"measured";"2016-09-04T00:00:00Z";"2016-09-05T00:00:00Z";5,699999999999818;4,9030929020255485;0,16253151100707355;"larger";"ok";11,1532216072;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-06T00:00:00Z";6077,5;"m3";"flow";"measured";"2016-09-05T00:00:00Z";"2016-09-06T00:00:00Z";5,300000000000182;4,371943940061476;0,2122753797080153;"larger";"ok";12,272848328;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-07T00:00:00Z";6086,9;"m3";"flow";"measured";"2016-09-06T00:00:00Z";"2016-09-07T00:00:00Z";9,399999999999636;9,048369766852925;0,038861169714222446;"larger";"ok";11,3258945545;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-08T00:00:00Z";6093,7;"m3";"flow";"measured";"2016-09-07T00:00:00Z";"2016-09-08T00:00:00Z";6,800000000000182;7,691062044538642;0,11585682697374616;"smaller";"ok";12,4306474924;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-09T00:00:00Z";6099,5;"m3";"flow";"measured";"2016-09-08T00:00:00Z";"2016-09-09T00:00:00Z";5,800000000000182;4,30156649699988;0,34834600465792687;"larger";"ok";12,4211993019;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-10T00:00:00Z";6107;"m3";"flow";"measured";"2016-09-09T00:00:00Z";"2016-09-10T00:00:00Z";7,5;7,580386076766793;0,010604483195541838;"smaller";"ok";12,5207299391;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-11T00:00:00Z";6112,6;"m3";"flow";"measured";"2016-09-10T00:00:00Z";"2016-09-11T00:00:00Z";5,600000000000364;5,257534926805479;0,06513795494706665;"larger";"ok";14,4113672574;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-12T00:00:00Z";6115,5;"m3";"flow";"measured";"2016-09-11T00:00:00Z";"2016-09-12T00:00:00Z";2,899999999999636;3,340332649674899;0,13182299365247901;"smaller";"ok";14,447416385;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-13T00:00:00Z";6117,7;"m3";"flow";"measured";"2016-09-12T00:00:00Z";"2016-09-13T00:00:00Z";2,199999999999818;3,325065462248635;0,3383588909819451;"smaller";"ok";14,4795986017;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-14T00:00:00Z";6122;"m3";"flow";"measured";"2016-09-13T00:00:00Z";"2016-09-14T00:00:00Z";4,300000000000182;4,104927507354476;0,047521543875308415;"larger";"ok";16,3381879727;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-15T00:00:00Z";6127,3;"m3";"flow";"measured";"2016-09-14T00:00:00Z";"2016-09-15T00:00:00Z";5,300000000000182;5,87841649306439;0,09839665048345056;"smaller";"ok";13,9060133696;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-16T00:00:00Z";6134,3;"m3";"flow";"measured";"2016-09-15T00:00:00Z";"2016-09-16T00:00:00Z";7;7,205454935139599;0,028513804747793987;"smaller";"ok";12,825897495;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-17T00:00:00Z";6138,3;"m3";"flow";"measured";"2016-09-16T00:00:00Z";"2016-09-17T00:00:00Z";4;4,354959531388518;0,0815069643770821;"smaller";"ok";15,55900081;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-18T00:00:00Z";6143,7;"m3";"flow";"measured";"2016-09-17T00:00:00Z";"2016-09-18T00:00:00Z";5,399999999999636;5,1756089460895645;0,04335548845505621;"larger";"ok";14,4780492385;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-19T00:00:00Z";6146,6;"m3";"flow";"measured";"2016-09-18T00:00:00Z";"2016-09-19T00:00:00Z";2,9000000000005457;3,8818703198717914;0,2529374345260649;"smaller";"ok";13,3058909575;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-20T00:00:00Z";6150,4;"m3";"flow";"measured";"2016-09-19T00:00:00Z";"2016-09-20T00:00:00Z";3,7999999999992724;4,56767639988653;0,16806715990351856;"smaller";"ok";11,8602573077;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-21T00:00:00Z";6161,1;"m3";"flow";"measured";"2016-09-20T00:00:00Z";"2016-09-21T00:00:00Z";10,700000000000728;9,656630752240353;0,10804692387335106;"larger";"ok";10,8308129311;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-22T00:00:00Z";6170,1;"m3";"flow";"measured";"2016-09-21T00:00:00Z";"2016-09-22T00:00:00Z";9;8,53451908520042;0,05454096594695803;"larger";"ok";11,7441328367;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-23T00:00:00Z";6176,8;"m3";"flow";"measured";"2016-09-22T00:00:00Z";"2016-09-23T00:00:00Z";6,699999999999818;7,084443721725782;0,05426590101167639;"smaller";"ok";12,9243921041;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-24T00:00:00Z";6183;"m3";"flow";"measured";"2016-09-23T00:00:00Z";"2016-09-24T00:00:00Z";6,199999999999818;7,2305261530702225;0,14252436562072635;"smaller";"ok";12,8054912885;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-25T00:00:00Z";6190,6;"m3";"flow";"measured";"2016-09-24T00:00:00Z";"2016-09-25T00:00:00Z";7,600000000000364;8,592339956474017;0,11549123539111848;"smaller";"ok";11,6970707178;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-09-26T00:00:00Z";6197,2;"m3";"flow";"measured";"2016-09-25T00:00:00Z";"2016-09-26T00:00:00Z";6,599999999999454;5,0992100520118395;0,29431812627438125;"larger";"ok";10,7398196856;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
