Metering Point ID;Timestamp;Value;Unit of Measure;Property;Reading status;Consumption From;Consumption To;Consumption Value;Calculated Value;Calculated Normalized Value;Calculated Deviation Type;Calculated Deviation Level;Temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"TDS9";"2017-07-17T00:00:00Z";43468.1;"m3";"flow";"measured";"2017-07-16T00:00:00Z";"2017-07-17T00:00:00Z";14.400000000001455;13.875293211935885;0.03781590630561983;"larger";"ok";15.8183865945;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-18T00:00:00Z";43483.3;"m3";"flow";"measured";"2017-07-17T00:00:00Z";"2017-07-18T00:00:00Z";15.200000000004366;13.78731759433981;0.10246245478848717;"larger";"ok";15.4100451072;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-19T00:00:00Z";43499.4;"m3";"flow";"measured";"2017-07-18T00:00:00Z";"2017-07-19T00:00:00Z";16.099999999998545;13.876670823844698;0.16022064689561086;"larger";"ok";15.8247808218;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-20T00:00:00Z";43515.4;"m3";"flow";"measured";"2017-07-19T00:00:00Z";"2017-07-20T00:00:00Z";16;13.99032475741981;0.14364750478821825;"larger";"ok";16.3523089886;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-21T00:00:00Z";43530.5;"m3";"flow";"measured";"2017-07-20T00:00:00Z";"2017-07-21T00:00:00Z";15.099999999998545;14.333055975625728;0.0535087580539038;"larger";"ok";17.9431062937;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-22T00:00:00Z";43545.2;"m3";"flow";"measured";"2017-07-21T00:00:00Z";"2017-07-22T00:00:00Z";14.69999999999709;14.94756185264693;0.016562022294358412;"smaller";"ok";20.7953538895;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-23T00:00:00Z";43559.2;"m3";"flow";"measured";"2017-07-22T00:00:00Z";"2017-07-23T00:00:00Z";14;15.051172983668632;0.06983993771177927;"smaller";"ok";21.2762680848;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-24T00:00:00Z";43572;"m3";"flow";"measured";"2017-07-23T00:00:00Z";"2017-07-24T00:00:00Z";12.80000000000291;14.906382200737854;0.14130740593989863;"smaller";"critical";20.6042172909;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-25T00:00:00Z";43586.1;"m3";"flow";"measured";"2017-07-24T00:00:00Z";"2017-07-25T00:00:00Z";14.099999999998545;15.1739199212619;0.07077406015294468;"smaller";"ok";21.8460017045;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-26T00:00:00Z";43601.3;"m3";"flow";"measured";"2017-07-25T00:00:00Z";"2017-07-26T00:00:00Z";15.200000000004366;15.036791802850935;0.010853924114483427;"larger";"ok";21.2095173995;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-27T00:00:00Z";43615.5;"m3";"flow";"measured";"2017-07-26T00:00:00Z";"2017-07-27T00:00:00Z";14.19999999999709;14.486152752681292;0.01975353688240223;"smaller";"ok";18.6537096103;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-28T00:00:00Z";43628.9;"m3";"flow";"measured";"2017-07-27T00:00:00Z";"2017-07-28T00:00:00Z";13.400000000001455;14.399401709468252;0.06940578015888296;"smaller";"ok";18.251052022;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-29T00:00:00Z";43643.2;"m3";"flow";"measured";"2017-07-28T00:00:00Z";"2017-07-29T00:00:00Z";14.299999999995634;14.250493338024066;0.0034740314455971484;"larger";"ok";17.5598893166;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-30T00:00:00Z";43657;"m3";"flow";"measured";"2017-07-29T00:00:00Z";"2017-07-30T00:00:00Z";13.80000000000291;14.28924483290804;0.03423867661490419;"smaller";"ok";17.739755551;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-07-31T00:00:00Z";43670.1;"m3";"flow";"measured";"2017-07-30T00:00:00Z";"2017-07-31T00:00:00Z";13.099999999998545;14.164685484168142;0.0751647811283629;"smaller";"ok";17.1616095702;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-01T00:00:00Z";43684.2;"m3";"flow";"measured";"2017-07-31T00:00:00Z";"2017-08-01T00:00:00Z";14.099999999998545;13.933655318465975;0.011938337624307132;"larger";"ok";16.0892760754;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-02T00:00:00Z";43698.9;"m3";"flow";"measured";"2017-08-01T00:00:00Z";"2017-08-02T00:00:00Z";14.700000000004366;13.816585846315453;0.06393867222447704;"larger";"ok";15.5458945831;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-03T00:00:00Z";43714;"m3";"flow";"measured";"2017-08-02T00:00:00Z";"2017-08-03T00:00:00Z";15.099999999998545;13.784918596319113;0.09540001230261809;"larger";"ok";15.3989100854;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-04T00:00:00Z";43728.7;"m3";"flow";"measured";"2017-08-03T00:00:00Z";"2017-08-04T00:00:00Z";14.69999999999709;13.88039642697494;0.05904756231812985;"larger";"ok";15.8420733213;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-05T00:00:00Z";43743.1;"m3";"flow";"measured";"2017-08-04T00:00:00Z";"2017-08-05T00:00:00Z";14.400000000001455;14.296941330752793;0.007208441782368014;"larger";"ok";17.7754790783;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-06T00:00:00Z";43757.4;"m3";"flow";"measured";"2017-08-05T00:00:00Z";"2017-08-06T00:00:00Z";14.30000000000291;14.28293632298987;0.001194689707155938;"larger";"ok";17.7104744116;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-07T00:00:00Z";43771.7;"m3";"flow";"measured";"2017-08-06T00:00:00Z";"2017-08-07T00:00:00Z";14.299999999995634;13.862930404297943;0.031527936947745624;"larger";"ok";15.7610042493;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-08T00:00:00Z";43786.7;"m3";"flow";"measured";"2017-08-07T00:00:00Z";"2017-08-08T00:00:00Z";15;13.923511195749139;0.07731446393920478;"larger";"ok";16.0421918233;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-09T00:00:00Z";43800.8;"m3";"flow";"measured";"2017-08-08T00:00:00Z";"2017-08-09T00:00:00Z";14.10000000000582;13.938329093512731;0.01159901631023588;"larger";"ok";16.1109695435;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-10T00:00:00Z";43816.5;"m3";"flow";"measured";"2017-08-09T00:00:00Z";"2017-08-10T00:00:00Z";15.69999999999709;16.399753415331038;0.042668532728046694;"smaller";"ok";13.9686822494;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-11T00:00:00Z";43834.5;"m3";"flow";"measured";"2017-08-10T00:00:00Z";"2017-08-11T00:00:00Z";18;23.13067582550773;0.22181262079034428;"smaller";"critical";11.3984160026;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-12T00:00:00Z";43852.7;"m3";"flow";"measured";"2017-08-11T00:00:00Z";"2017-08-12T00:00:00Z";18.19999999999709;22.28729164929404;0.18339113220275097;"smaller";"critical";11.7204702099;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-13T00:00:00Z";43869.2;"m3";"flow";"measured";"2017-08-12T00:00:00Z";"2017-08-13T00:00:00Z";16.5;19.99358282895086;0.17473520673303863;"smaller";"ok";12.5963445703;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-14T00:00:00Z";43884;"m3";"flow";"measured";"2017-08-13T00:00:00Z";"2017-08-14T00:00:00Z";14.80000000000291;13.90712352447084;0.06420281476330983;"larger";"ok";15.9661279519;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-15T00:00:00Z";43898.6;"m3";"flow";"measured";"2017-08-14T00:00:00Z";"2017-08-15T00:00:00Z";14.599999999998545;13.937281501969805;0.04755005471727579;"larger";"ok";16.1061071157;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-16T00:00:00Z";43913;"m3";"flow";"measured";"2017-08-15T00:00:00Z";"2017-08-16T00:00:00Z";14.400000000001455;13.931169494122646;0.03365334877855031;"larger";"ok";16.0777380466;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-17T00:00:00Z";43928.8;"m3";"flow";"measured";"2017-08-16T00:00:00Z";"2017-08-17T00:00:00Z";15.80000000000291;13.772246571670108;0.1472347607037437;"larger";"ok";15.3400925001;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-18T00:00:00Z";43942.7;"m3";"flow";"measured";"2017-08-17T00:00:00Z";"2017-08-18T00:00:00Z";13.89999999999418;14.18420242922591;0.020036546337363688;"smaller";"ok";17.2521980604;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-19T00:00:00Z";43956.6;"m3";"flow";"measured";"2017-08-18T00:00:00Z";"2017-08-19T00:00:00Z";13.900000000001455;13.96722621484395;0.004813139975570065;"smaller";"ok";16.2450964053;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-20T00:00:00Z";43971.1;"m3";"flow";"measured";"2017-08-19T00:00:00Z";"2017-08-20T00:00:00Z";14.5;13.87647221576564;0.04493417163520454;"larger";"ok";15.8238589764;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-21T00:00:00Z";43986.1;"m3";"flow";"measured";"2017-08-20T00:00:00Z";"2017-08-21T00:00:00Z";15;14.32903147809671;0.04682581114633812;"larger";"ok";14.759406964;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-22T00:00:00Z";44002.4;"m3";"flow";"measured";"2017-08-21T00:00:00Z";"2017-08-22T00:00:00Z";16.30000000000291;14.072773592810675;0.1582649214459084;"larger";"ok";16.7349977493;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-23T00:00:00Z";44016.6;"m3";"flow";"measured";"2017-08-22T00:00:00Z";"2017-08-23T00:00:00Z";14.19999999999709;14.052246904697839;0.010514553032074556;"larger";"ok";16.6397225062;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-24T00:00:00Z";44030.5;"m3";"flow";"measured";"2017-08-23T00:00:00Z";"2017-08-24T00:00:00Z";13.900000000001455;14.121867630169032;0.01571092690980851;"smaller";"ok";16.9628692071;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-25T00:00:00Z";44044.3;"m3";"flow";"measured";"2017-08-24T00:00:00Z";"2017-08-25T00:00:00Z";13.80000000000291;14.28377475064612;0.033868830829982585;"smaller";"ok";17.7143659989;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-26T00:00:00Z";44059.8;"m3";"flow";"measured";"2017-08-25T00:00:00Z";"2017-08-26T00:00:00Z";15.5;14.88386619566029;0.041396085952409185;"larger";"ok";20.499708573;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-27T00:00:00Z";44075.2;"m3";"flow";"measured";"2017-08-26T00:00:00Z";"2017-08-27T00:00:00Z";15.39999999999418;14.813928120170544;0.039562219761660876;"larger";"ok";20.1750888824;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-28T00:00:00Z";44093.6;"m3";"flow";"measured";"2017-08-27T00:00:00Z";"2017-08-28T00:00:00Z";18.400000000001455;14.08557012099045;0.30630140221172875;"larger";"critical";16.7943932215;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-29T00:00:00Z";44111.1;"m3";"flow";"measured";"2017-08-28T00:00:00Z";"2017-08-29T00:00:00Z";17.5;16.132630788187154;0.08475798087526304;"larger";"ok";14.0706855456;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-30T00:00:00Z";44128.3;"m3";"flow";"measured";"2017-08-29T00:00:00Z";"2017-08-30T00:00:00Z";17.200000000004366;13.720398098100759;0.253607940310804;"larger";"critical";15.0994362434;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-08-31T00:00:00Z";44145.5;"m3";"flow";"measured";"2017-08-30T00:00:00Z";"2017-08-31T00:00:00Z";17.19999999999709;13.917837389133402;0.23582418152307877;"larger";"ok";14.9164253076;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-01T00:00:00Z";44159.6;"m3";"flow";"measured";"2017-08-31T00:00:00Z";"2017-09-01T00:00:00Z";14.099999999998545;14.113138317201374;0.0009309281116316804;"smaller";"ok";16.9223518372;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-02T00:00:00Z";44174.4;"m3";"flow";"measured";"2017-09-01T00:00:00Z";"2017-09-02T00:00:00Z";14.80000000000291;14.064553594571185;0.05229077485371467;"larger";"ok";16.6968443791;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-03T00:00:00Z";44189.6;"m3";"flow";"measured";"2017-09-02T00:00:00Z";"2017-09-03T00:00:00Z";15.19999999999709;13.835047143866364;0.09865906794078869;"larger";"ok";15.6315832535;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-04T00:00:00Z";44203.9;"m3";"flow";"measured";"2017-09-03T00:00:00Z";"2017-09-04T00:00:00Z";14.30000000000291;13.928370831462518;0.026681452772705266;"larger";"ok";16.0647479693;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-05T00:00:00Z";44219.8;"m3";"flow";"measured";"2017-09-04T00:00:00Z";"2017-09-05T00:00:00Z";15.900000000001455;13.837442066830102;0.1490563012448331;"larger";"ok";15.6426993608;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-06T00:00:00Z";44235.3;"m3";"flow";"measured";"2017-09-05T00:00:00Z";"2017-09-06T00:00:00Z";15.5;14.809833934106297;0.0466018774393064;"larger";"ok";14.5758080085;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-07T00:00:00Z";44250.5;"m3";"flow";"measured";"2017-09-06T00:00:00Z";"2017-09-07T00:00:00Z";15.19999999999709;13.985915425033772;0.08680765885300538;"larger";"ok";16.3318429391;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-08T00:00:00Z";44265.2;"m3";"flow";"measured";"2017-09-07T00:00:00Z";"2017-09-08T00:00:00Z";14.69999999999709;14.472804746544647;0.0156980804640984;"larger";"ok";18.5917544365;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-09T00:00:00Z";44280.5;"m3";"flow";"measured";"2017-09-08T00:00:00Z";"2017-09-09T00:00:00Z";15.30000000000291;14.751061311025325;0.037213504669477225;"larger";"ok";19.8832906882;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-10T00:00:00Z";44295.4;"m3";"flow";"measured";"2017-09-09T00:00:00Z";"2017-09-10T00:00:00Z";14.900000000001455;14.11120601690738;0.05589841025274381;"larger";"ok";16.913383007;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-11T00:00:00Z";44309.6;"m3";"flow";"measured";"2017-09-10T00:00:00Z";"2017-09-11T00:00:00Z";14.19999999999709;14.244645327639619;0.003134183169580328;"smaller";"ok";17.5327455997;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-12T00:00:00Z";44325.4;"m3";"flow";"measured";"2017-09-11T00:00:00Z";"2017-09-12T00:00:00Z";15.80000000000291;14.06285576466723;0.12352713164421669;"larger";"ok";16.6889638503;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-13T00:00:00Z";44341.2;"m3";"flow";"measured";"2017-09-12T00:00:00Z";"2017-09-13T00:00:00Z";15.799999999995634;13.786227668353094;0.14607130972203844;"larger";"ok";15.4049861828;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-14T00:00:00Z";44355.4;"m3";"flow";"measured";"2017-09-13T00:00:00Z";"2017-09-14T00:00:00Z";14.200000000004366;14.645974244270807;0.03045029554390327;"smaller";"ok";19.3955258926;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-15T00:00:00Z";44369.9;"m3";"flow";"measured";"2017-09-14T00:00:00Z";"2017-09-15T00:00:00Z";14.5;14.745270334461129;0.016633830977510672;"smaller";"ok";19.8564116955;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-16T00:00:00Z";44384.8;"m3";"flow";"measured";"2017-09-15T00:00:00Z";"2017-09-16T00:00:00Z";14.900000000001455;14.715695322508948;0.012524360789843024;"larger";"ok";19.7191383839;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-17T00:00:00Z";44398.5;"m3";"flow";"measured";"2017-09-16T00:00:00Z";"2017-09-17T00:00:00Z";13.69999999999709;14.38333060060187;0.0475085096477019;"smaller";"ok";18.1764574846;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-18T00:00:00Z";44414.2;"m3";"flow";"measured";"2017-09-17T00:00:00Z";"2017-09-18T00:00:00Z";15.69999999999709;15.287470145470316;0.02698483467841844;"larger";"ok";14.3934181134;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-19T00:00:00Z";44430;"m3";"flow";"measured";"2017-09-18T00:00:00Z";"2017-09-19T00:00:00Z";15.80000000000291;15.685506530567064;0.007299316041386836;"larger";"ok";14.2414241632;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-20T00:00:00Z";44443.8;"m3";"flow";"measured";"2017-09-19T00:00:00Z";"2017-09-20T00:00:00Z";13.80000000000291;13.7346901154571;0.004755104337760768;"larger";"ok";15.1657730738;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-21T00:00:00Z";44459.2;"m3";"flow";"measured";"2017-09-20T00:00:00Z";"2017-09-21T00:00:00Z";15.39999999999418;13.81780208575221;0.1145043114978035;"larger";"ok";14.9546247323;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-22T00:00:00Z";44473.8;"m3";"flow";"measured";"2017-09-21T00:00:00Z";"2017-09-22T00:00:00Z";14.60000000000582;13.825163457243633;0.05604538023427243;"larger";"ok";15.5857078234;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-23T00:00:00Z";44488.4;"m3";"flow";"measured";"2017-09-22T00:00:00Z";"2017-09-23T00:00:00Z";14.599999999998545;16.14889667083051;0.09591346718006513;"smaller";"ok";14.0644742648;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-24T00:00:00Z";44502;"m3";"flow";"measured";"2017-09-23T00:00:00Z";"2017-09-24T00:00:00Z";13.599999999998545;15.588549852941615;0.12756477489583956;"smaller";"ok";14.2784479856;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-25T00:00:00Z";44515.7;"m3";"flow";"measured";"2017-09-24T00:00:00Z";"2017-09-25T00:00:00Z";13.69999999999709;15.327281765398542;0.1061689730970467;"smaller";"ok";14.3782156706;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-26T00:00:00Z";44529.9;"m3";"flow";"measured";"2017-09-25T00:00:00Z";"2017-09-26T00:00:00Z";14.200000000004366;13.727118968708426;0.03444867290608412;"larger";"ok";15.1306313674;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-27T00:00:00Z";44543.9;"m3";"flow";"measured";"2017-09-26T00:00:00Z";"2017-09-27T00:00:00Z";14;15.776499821471806;0.11260417973408718;"smaller";"ok";14.2066775163;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-28T00:00:00Z";44557.7;"m3";"flow";"measured";"2017-09-27T00:00:00Z";"2017-09-28T00:00:00Z";13.799999999995634;14.718867386811878;0.06242785960824335;"smaller";"ok";14.6105444431;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-29T00:00:00Z";44571.4;"m3";"flow";"measured";"2017-09-28T00:00:00Z";"2017-09-29T00:00:00Z";13.700000000004366;13.716747626830875;0.0012209619424469074;"smaller";"ok";15.0824924707;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-09-30T00:00:00Z";44585.5;"m3";"flow";"measured";"2017-09-29T00:00:00Z";"2017-09-30T00:00:00Z";14.099999999998545;13.828910463056909;0.019603101608462584;"larger";"ok";15.6030996641;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-01T00:00:00Z";44602.7;"m3";"flow";"measured";"2017-09-30T00:00:00Z";"2017-10-01T00:00:00Z";17.19999999999709;19.78289884590442;0.13056220253797932;"smaller";"ok";12.6767962376;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-02T00:00:00Z";44622.9;"m3";"flow";"measured";"2017-10-01T00:00:00Z";"2017-10-02T00:00:00Z";20.200000000004366;20.66344542141668;0.022428274276659305;"smaller";"ok";12.3405512174;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-03T00:00:00Z";44640.5;"m3";"flow";"measured";"2017-10-02T00:00:00Z";"2017-10-03T00:00:00Z";17.599999999998545;22.54877467325585;0.2194697825033853;"smaller";"critical";11.6206204494;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-04T00:00:00Z";44660.5;"m3";"flow";"measured";"2017-10-03T00:00:00Z";"2017-10-04T00:00:00Z";20;25.733485950008138;0.22280253678597806;"smaller";"critical";10.404508392;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-05T00:00:00Z";44691.5;"m3";"flow";"measured";"2017-10-04T00:00:00Z";"2017-10-05T00:00:00Z";31;31.83894467510939;0.02634963827068198;"smaller";"ok";8.1228763262;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-06T00:00:00Z";44723.4;"m3";"flow";"measured";"2017-10-05T00:00:00Z";"2017-10-06T00:00:00Z";31.900000000001455;33.18314543984418;0.038668589816744994;"smaller";"ok";7.6371553242;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-07T00:00:00Z";44752.4;"m3";"flow";"measured";"2017-10-06T00:00:00Z";"2017-10-07T00:00:00Z";29;30.267998177104758;0.04189236994417073;"smaller";"ok";8.6905308962;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-08T00:00:00Z";44777.5;"m3";"flow";"measured";"2017-10-07T00:00:00Z";"2017-10-08T00:00:00Z";25.099999999998545;28.35337789429849;0.11474392597695242;"smaller";"ok";9.4040779273;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-09T00:00:00Z";44807.1;"m3";"flow";"measured";"2017-10-08T00:00:00Z";"2017-10-09T00:00:00Z";29.599999999998545;30.0103302007337;0.013672965208664206;"smaller";"ok";8.78363808;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-10T00:00:00Z";44841.1;"m3";"flow";"measured";"2017-10-09T00:00:00Z";"2017-10-10T00:00:00Z";34;31.131147612354038;0.0921537626357048;"larger";"ok";8.3786356648;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-11T00:00:00Z";44875.8;"m3";"flow";"measured";"2017-10-10T00:00:00Z";"2017-10-11T00:00:00Z";34.700000000004366;30.80721586780188;0.12635949152000536;"larger";"ok";8.4956869682;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-12T00:00:00Z";44908.3;"m3";"flow";"measured";"2017-10-11T00:00:00Z";"2017-10-12T00:00:00Z";32.5;33.2923456690022;0.02379963481335406;"smaller";"ok";7.5976963043;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-13T00:00:00Z";44941.6;"m3";"flow";"measured";"2017-10-12T00:00:00Z";"2017-10-13T00:00:00Z";33.299999999995634;32.278211072861936;0.03165568639560613;"larger";"ok";7.9641493559;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-14T00:00:00Z";44980.3;"m3";"flow";"measured";"2017-10-13T00:00:00Z";"2017-10-14T00:00:00Z";38.700000000004366;34.899384360468105;0.10890208263505549;"larger";"ok";7.0169999798;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-15T00:00:00Z";45022.8;"m3";"flow";"measured";"2017-10-14T00:00:00Z";"2017-10-15T00:00:00Z";42.5;37.08525586920196;0.14600800247666088;"larger";"ok";6.2271449765;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-16T00:00:00Z";45064.6;"m3";"flow";"measured";"2017-10-15T00:00:00Z";"2017-10-16T00:00:00Z";41.799999999995634;36.40045115175437;0.148337415537253;"larger";"ok";6.4745961328;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-17T00:00:00Z";45102.2;"m3";"flow";"measured";"2017-10-16T00:00:00Z";"2017-10-17T00:00:00Z";37.599999999998545;35.729915874191796;0.05233944945158787;"larger";"ok";6.7168910901;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-10-18T00:00:00Z";45132.7;"m3";"flow";"measured";"2017-10-17T00:00:00Z";"2017-10-18T00:00:00Z";30.5;32.26637533316325;0.054743531460373855;"smaller";"ok";7.9684261481;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
